account,permitID,agencyID,permitStatus,desc,permitType,issueDate,year,siteNo,siteStreet,siteSuffix,streetAddress,fullAddress
9.51E+11,1407353,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/26/2014,2015,13907,PERTHSHIRE,RD,13907 PERTHSHIRE RD,"13907 PERTHSHIRE RD, Houston, Texas"
9.51E+11,1172666,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Residential Demolition,11/20/2008,2009,13831,PERTHSHIRE,RD,13831 PERTHSHIRE RD,"13831 PERTHSHIRE RD, Houston, Texas"
9.51E+11,1281463,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/18/2011,2012,13803,PERTHSHIRE,RD,13803 PERTHSHIRE RD,"13803 PERTHSHIRE RD, Houston, Texas"
9.51E+11,1392576,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/25/2014,2015,13919,WOODTHORPE,LN,13919 WOODTHORPE LN,"13919 WOODTHORPE LN, Houston, Texas"
9.51E+11,1243309,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,Residential Demolition,9/7/2010,2011,13823,WOODTHORPE,LN,13823 WOODTHORPE LN,"13823 WOODTHORPE LN, Houston, Texas"
9.51E+11,1427929,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/3/2014,2015,13822,WOODTHORPE,LN,13822 WOODTHORPE LN,"13822 WOODTHORPE LN, Houston, Texas"
9.51E+11,1254286,CITY OF SEABROOK,Complete,DEMOLITION RESIDENTIAL,Residential Demolition,9/21/2010,2011,1837,BIMINI,NA,1837 BIMINI NA,"1837 BIMINI NA, Houston, Texas"
9.52E+11,1288137,CITY OF HOUSTON,Complete,SEWER DISC / GRADE AND FILL FOR RESIDENTIAL POOL D,Residential Demolition,10/25/2011,2012,5542,VALKEITH,DR,5542 VALKEITH DR,"5542 VALKEITH DR, Houston, Texas"
9.52E+11,2,CITY OF SEABROOK,Complete,DEMO,Residential Demolition,8/6/2009,2010,820,SHOREWOOD,NA,820 SHOREWOOD NA,"820 SHOREWOOD NA, Houston, Texas"
9.52E+11,1417134,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/11/2014,2015,658,FOREST,DR,658 FOREST DR,"658 FOREST DR, Houston, Texas"
9.52E+11,1328927,CITY OF HOUSTON,Complete,RESIDENTIAL DEMO POOL/SEWER DISC.,Residential Demolition,10/12/2012,2013,603,RAMBLEWOOD,RD,603 RAMBLEWOOD RD,"603 RAMBLEWOOD RD, Houston, Texas"
9.52E+11,1376863,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/4/2013,2014,619,RAMBLEWOOD,RD,619 RAMBLEWOOD RD,"619 RAMBLEWOOD RD, Houston, Texas"
9.52E+11,1298897,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/7/2012,2013,639,FOREST,DR,639 FOREST DR,"639 FOREST DR, Houston, Texas"
9.52E+11,1160742,CITY OF HOUSTON,Complete,DEMO. RES/SEWER DISC.,Residential Demolition,7/3/2008,2009,635,FOREST,DR,635 FOREST DR,"635 FOREST DR, Houston, Texas"
9.52E+11,1126182,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/20/2007,2008,5706,BRAESVALLEY,DR,5706 BRAESVALLEY DR,"5706 BRAESVALLEY DR, Houston, Texas"
9.52E+11,1169768,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Residential Demolition,10/13/2008,2010,5746,KULDELL,DR,5746 KULDELL DR,"5746 KULDELL DR, Houston, Texas"
9.52E+11,1126569,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/1/2007,2008,5730,KULDELL,DR,5730 KULDELL DR,"5730 KULDELL DR, Houston, Texas"
9.52E+11,1409266,CITY OF HOUSTON,Complete,DEMOLITON OF INTERIOR NON-LOAD BEARING/NON- FIRE R,Residential Demolition,7/16/2014,2015,5759,KULDELL,DR,5759 KULDELL DR,"5759 KULDELL DR, Houston, Texas"
9.52E+11,1267630,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,4/19/2011,2012,9125,HILLCROFT,ST,9125 HILLCROFT ST,"9125 HILLCROFT ST, Houston, Texas"
9.52E+11,1164445,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,Residential Demolition,8/7/2008,2009,9714,BRAESMONT,DR,9714 BRAESMONT DR,"9714 BRAESMONT DR, Houston, Texas"
9.52E+11,1171818,CITY OF HOUSTON,Complete,DEMO RES / SEWER DISC,Residential Demolition,11/7/2008,2009,9702,BURDINE,ST,9702 BURDINE ST,"9702 BURDINE ST, Houston, Texas"
9.52E+11,1213819,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,12/3/2009,2010,2135,GULF CENTRAL,DR,2135 GULF CENTRAL DR,"2135 GULF CENTRAL DR, Houston, Texas"
9.52E+11,2,BUNKER HILL VILLAGE,Complete,DEMO,Residential Demolition,6/22/2007,2009,78,WILLIAMSBURG,NA,78 WILLIAMSBURG NA,"78 WILLIAMSBURG NA, Houston, Texas"
9.53E+11,1198045,CITY OF HOUSTON,Complete,BLD DEMO/ SEWER DISC,Commercial Demolition,6/24/2009,2010,1000,MEMORIAL CITY,MA,1000 MEMORIAL CITY MA,"1000 MEMORIAL CITY MA, Houston, Texas"
9.53E+11,73,CITY OF HOUSTON,Complete,BLD DEMO/ SEWER DISC,Commercial Demolition,6/24/2009,2010,1000,MEMORIAL CITY,MA,1000 MEMORIAL CITY MA,"1000 MEMORIAL CITY MA, Houston, Texas"
9.53E+11,1126313,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/29/2007,2008,12315,OVERCUP,DR,12315 OVERCUP DR,"12315 OVERCUP DR, Houston, Texas"
9.53E+11,1126522,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/26/2007,2008,12322,OVERCUP,DR,12322 OVERCUP DR,"12322 OVERCUP DR, Houston, Texas"
9.53E+11,1428034,CITY OF HOUSTON,Incomplete,DEMO RES/SEWER DISCONNECT,Residential Demolition,12/5/2014,2016,12311,COBBLESTONE,DR,12311 COBBLESTONE DR,"12311 COBBLESTONE DR, Houston, Texas"
9.53E+11,1273667,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/2/2011,2012,12306,COBBLESTONE,DR,12306 COBBLESTONE DR,"12306 COBBLESTONE DR, Houston, Texas"
9.53E+11,1368011,CITY OF HOUSTON,Complete,RESIDENTIAL INTERIOR DEMO FOR FUTURE REMODEL,Residential Demolition,8/29/2013,2014,12410,BROKEN ARROW,ST,12410 BROKEN ARROW ST,"12410 BROKEN ARROW ST, Houston, Texas"
9.53E+11,1413683,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/7/2014,2015,1510,SYCAMORE,LN,1510 SYCAMORE LN,"1510 SYCAMORE LN, Houston, Texas"
9.53E+11,1127064,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,Residential Demolition,9/17/2007,2008,1721,PALMETTO,LN,1721 PALMETTO LN,"1721 PALMETTO LN, Houston, Texas"
9.53E+11,1366246,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/7/2013,2014,1621,SYCAMORE,LN,1621 SYCAMORE LN,"1621 SYCAMORE LN, Houston, Texas"
9.53E+11,1405474,CITY OF HOUSTON,Complete,RES. INTERIOR DEMO ONLY,Residential Demolition,6/3/2014,2015,1741,PALMETTO,LN,1741 PALMETTO LN,"1741 PALMETTO LN, Houston, Texas"
9.53E+11,1139422,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/20/2008,2009,1221,BUTTERCUP,LN,1221 BUTTERCUP LN,"1221 BUTTERCUP LN, Houston, Texas"
9.53E+11,1328246,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/4/2012,2013,1620,MAGNOLIA,LN,1620 MAGNOLIA LN,"1620 MAGNOLIA LN, Houston, Texas"
9.53E+11,1281034,CITY OF HOUSTON,Complete,DANGEROUS BUILDING REPAIR/GARAGE & RESIDENCE,Residential Demolition,8/11/2011,2012,1600,WALNUT,LN,1600 WALNUT LN,"1600 WALNUT LN, Houston, Texas"
9.53E+11,1165362,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/20/2008,2009,1521,SWEET GUM,LN,1521 SWEET GUM LN,"1521 SWEET GUM LN, Houston, Texas"
9.53E+11,1416782,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/8/2014,2015,1510,MISTLETOE,LN,1510 MISTLETOE LN,"1510 MISTLETOE LN, Houston, Texas"
9.53E+11,1137851,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/29/2008,2009,14310,BUFFALO SPEEDWAY,NA,14310 BUFFALO SPEEDWAY NA,"14310 BUFFALO SPEEDWAY NA, Houston, Texas"
9.53E+11,1143721,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/15/2008,2009,14311,BUFFALO SPEEDWAY,NA,14311 BUFFALO SPEEDWAY NA,"14311 BUFFALO SPEEDWAY NA, Houston, Texas"
9.53E+11,2,HUNTERS CREEK VILLAGE,Complete,DEMO,Residential Demolition,12/21/2006,2007,823,WADE HAMPTON,NA,823 WADE HAMPTON NA,"823 WADE HAMPTON NA, Houston, Texas"
9.53E+11,1299783,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/21/2012,2013,10602,TARRINGTON,DR,10602 TARRINGTON DR,"10602 TARRINGTON DR, Houston, Texas"
9.53E+11,1206690,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/18/2009,2010,12435,MOSSYCUP,DR,12435 MOSSYCUP DR,"12435 MOSSYCUP DR, Houston, Texas"
9.53E+11,1198712,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/1/2009,2010,12439,MOSSYCUP,DR,12439 MOSSYCUP DR,"12439 MOSSYCUP DR, Houston, Texas"
9.54E+11,1402092,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISC FOR ( BARN ONLY),Residential Demolition,5/30/2014,2015,14411,WESTWAY,LN,14411 WESTWAY LN,"14411 WESTWAY LN, Houston, Texas"
9.54E+11,1427404,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/22/2014,2015,14411,WESTWAY,LN,14411 WESTWAY LN,"14411 WESTWAY LN, Houston, Texas"
9.54E+11,1399804,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/5/2014,2015,9102,MULLINS,DR,9102 MULLINS DR,"9102 MULLINS DR, Houston, Texas"
9.54E+11,1352789,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,Residential Demolition,5/8/2013,2014,10830,LASSO,LN,10830 LASSO LN,"10830 LASSO LN, Houston, Texas"
9.54E+11,1377262,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/7/2013,2014,10826,BRITOAK,LN,10826 BRITOAK LN,"10826 BRITOAK LN, Houston, Texas"
9.54E+11,2,ERROR: KEY NOT FOUND,Complete,DEMO,Residential Demolition,8/19/2009,2010,9023,TAUB,NA,9023 TAUB NA,"9023 TAUB NA, Houston, Texas"
9.54E+11,1241846,CITY OF HOUSTON,Complete,DEMO RES. GARAGE ONLY/NO SEWER DISC,Residential Demolition,8/26/2010,2011,10622,WICKERSHAM,LN,10622 WICKERSHAM LN,"10622 WICKERSHAM LN, Houston, Texas"
9.54E+11,1302543,CITY OF HOUSTON,Complete,DEMO RES GARAGE,Residential Demolition,3/8/2012,2013,1214,BRIAR BAYOU,DR,1214 BRIAR BAYOU DR,"1214 BRIAR BAYOU DR, Houston, Texas"
9.54E+11,1165451,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/21/2008,2009,1415,BRIAR BAYOU,DR,1415 BRIAR BAYOU DR,"1415 BRIAR BAYOU DR, Houston, Texas"
9.54E+11,1165522,CITY OF HOUSTON,Complete,FILL/GRADE PERMIT,Residential Demolition,8/22/2008,2009,1415,BRIAR BAYOU,DR,1415 BRIAR BAYOU DR,"1415 BRIAR BAYOU DR, Houston, Texas"
9.55E+11,1213554,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,11/30/2009,2010,658,WHITE OAK,DR,658 WHITE OAK DR,"658 WHITE OAK DR, Houston, Texas"
9.60E+11,1161301,CITY OF HOUSTON,Complete,DEMO RIRE DAMAGE GARAGE/CARPORT,Residential Demolition,7/14/2008,2009,146,RAVENHEAD,DR,146 RAVENHEAD DR,"146 RAVENHEAD DR, Houston, Texas"
9.60E+11,1169073,CITY OF HOUSTON,Complete,40% FIRE DAMAGE RESIDENTIAL REPAIR PER SPEC. LIST,Residential Demolition,10/1/2008,2009,4023,OAKSIDE,DR,4023 OAKSIDE DR,"4023 OAKSIDE DR, Houston, Texas"
9.61E+11,1125285,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,1/25/2007,2008,5121,ANTOINE,DR,5121 ANTOINE DR,"5121 ANTOINE DR, Houston, Texas"
9.61E+11,1409921,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/24/2014,2015,13314,PERTHSHIRE,RD,13314 PERTHSHIRE RD,"13314 PERTHSHIRE RD, Houston, Texas"
9.61E+11,1336265,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/20/2012,2014,13511,KIMBERLEY,LN,13511 KIMBERLEY LN,"13511 KIMBERLEY LN, Houston, Texas"
9.61E+11,1384557,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/15/2014,2015,13407,KIMBERLEY,LN,13407 KIMBERLEY LN,"13407 KIMBERLEY LN, Houston, Texas"
9.61E+11,1255682,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/25/2011,2012,13418,KIMBERLEY,LN,13418 KIMBERLEY LN,"13418 KIMBERLEY LN, Houston, Texas"
9.61E+11,1402066,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/30/2014,2015,10222,NEUENS,RD,10222 NEUENS RD,"10222 NEUENS RD, Houston, Texas"
9.61E+11,1342926,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/15/2013,2014,510,FOREST,DR,510 FOREST DR,"510 FOREST DR, Houston, Texas"
9.62E+11,1161629,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/17/2008,2009,402,REGENTVIEW,DR,402 REGENTVIEW DR,"402 REGENTVIEW DR, Houston, Texas"
9.62E+11,1368545,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,Residential Demolition,9/4/2013,2014,6002,VALKEITH,DR,6002 VALKEITH DR,"6002 VALKEITH DR, Houston, Texas"
9.62E+11,1144492,CITY OF HOUSTON,Complete,DEMO BLD /SEWER DISC,Commercial Demolition,5/27/2008,2009,10330,HILLCROFT,ST,10330 HILLCROFT ST,"10330 HILLCROFT ST, Houston, Texas"
9.62E+11,1309359,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/16/2012,2013,14103,CARDINAL,LN,14103 CARDINAL LN,"14103 CARDINAL LN, Houston, Texas"
9.62E+11,1380459,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/11/2013,2014,14114,CINDYWOOD,CI,14114 CINDYWOOD CI,"14114 CINDYWOOD CI, Houston, Texas"
9.62E+11,2,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/16/2012,2013,14103,CARDINAL,LN,14103 CARDINAL LN,"14103 CARDINAL LN, Houston, Texas"
9.62E+11,1303835,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/27/2012,2013,14106,CAROLCREST,CI,14106 CAROLCREST CI,"14106 CAROLCREST CI, Houston, Texas"
9.62E+11,1275670,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,6/29/2011,2012,14114,KELLYWOOD,LN,14114 KELLYWOOD LN,"14114 KELLYWOOD LN, Houston, Texas"
9.62E+11,1241677,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/24/2010,2011,14110,KELLYWOOD,LN,14110 KELLYWOOD LN,"14110 KELLYWOOD LN, Houston, Texas"
9.62E+11,1229297,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,5/4/2010,2011,14118,RIVER FOREST,DR,14118 RIVER FOREST DR,"14118 RIVER FOREST DR, Houston, Texas"
9.62E+11,1,HARRIS COUNTY,Complete,Disaster Repair,Residential Demolition,11/24/2003,2005,442,HUMMINGBIRD,NA,442 HUMMINGBIRD NA,"442 HUMMINGBIRD NA, Houston, Texas"
9.62E+11,1138746,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,3/11/2008,2009,13803,KIMBERLEY,LN,13803 KIMBERLEY LN,"13803 KIMBERLEY LN, Houston, Texas"
9.62E+11,1247731,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/28/2010,2012,13919,QUEENSBURY,LN,13919 QUEENSBURY LN,"13919 QUEENSBURY LN, Houston, Texas"
9.62E+11,1343160,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/19/2013,2014,13826,QUEENSBURY,LN,13826 QUEENSBURY LN,"13826 QUEENSBURY LN, Houston, Texas"
9.62E+11,1324002,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/12/2012,2013,13830,QUEENSBURY,LN,13830 QUEENSBURY LN,"13830 QUEENSBURY LN, Houston, Texas"
9.62E+11,1295866,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/11/2012,2013,13818,BARRYKNOLL,LN,13818 BARRYKNOLL LN,"13818 BARRYKNOLL LN, Houston, Texas"
9.62E+11,1426819,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/16/2014,2015,822,FOREST,DR,822 FOREST DR,"822 FOREST DR, Houston, Texas"
9.63E+11,1390684,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4306,WILMINGTON,ST,4306 WILMINGTON ST,"4306 WILMINGTON ST, Houston, Texas"
9.63E+11,1390689,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4220,WILMINGTON,ST,4220 WILMINGTON ST,"4220 WILMINGTON ST, Houston, Texas"
9.63E+11,1390690,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4220,WILMINGTON,ST,4220 WILMINGTON ST,"4220 WILMINGTON ST, Houston, Texas"
9.63E+11,1390691,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4220,WILMINGTON,ST,4220 WILMINGTON ST,"4220 WILMINGTON ST, Houston, Texas"
9.63E+11,1390692,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4220,WILMINGTON,ST,4220 WILMINGTON ST,"4220 WILMINGTON ST, Houston, Texas"
9.63E+11,1390704,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4200,WILMINGTON,ST,4200 WILMINGTON ST,"4200 WILMINGTON ST, Houston, Texas"
9.63E+11,1390707,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4200,WILMINGTON,ST,4200 WILMINGTON ST,"4200 WILMINGTON ST, Houston, Texas"
9.63E+11,1390708,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4200,WILMINGTON,ST,4200 WILMINGTON ST,"4200 WILMINGTON ST, Houston, Texas"
9.63E+11,1390709,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4200,WILMINGTON,ST,4200 WILMINGTON ST,"4200 WILMINGTON ST, Houston, Texas"
9.63E+11,1390711,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4110,WILMINGTON,ST,4110 WILMINGTON ST,"4110 WILMINGTON ST, Houston, Texas"
9.63E+11,1390712,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4110,WILMINGTON,ST,4110 WILMINGTON ST,"4110 WILMINGTON ST, Houston, Texas"
9.63E+11,1390713,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4110,WILMINGTON,ST,4110 WILMINGTON ST,"4110 WILMINGTON ST, Houston, Texas"
9.63E+11,1390716,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4306,WILMINGTON,ST,4306 WILMINGTON ST,"4306 WILMINGTON ST, Houston, Texas"
9.63E+11,1390717,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4000,WILMINGTON,ST,4000 WILMINGTON ST,"4000 WILMINGTON ST, Houston, Texas"
9.63E+11,1390718,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4000,WILMINGTON,ST,4000 WILMINGTON ST,"4000 WILMINGTON ST, Houston, Texas"
9.63E+11,1390720,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4000,WILMINGTON,ST,4000 WILMINGTON ST,"4000 WILMINGTON ST, Houston, Texas"
9.63E+11,1390721,CITY OF HOUSTON,Complete,DEMO APARTMENT/SEWER DISC,Commercial Demolition,2/27/2014,2015,4000,WILMINGTON,ST,4000 WILMINGTON ST,"4000 WILMINGTON ST, Houston, Texas"
9.63E+11,1390741,CITY OF HOUSTON,Complete,APT DEMO/SEWER DISC,Commercial Demolition,2/28/2014,2015,4300,WILMINGTON,ST,4300 WILMINGTON ST,"4300 WILMINGTON ST, Houston, Texas"
9.63E+11,1390743,CITY OF HOUSTON,Complete,APT DEMO/SEWER DISC,Commercial Demolition,2/28/2014,2015,4306,WILMINGTON,ST,4306 WILMINGTON ST,"4306 WILMINGTON ST, Houston, Texas"
9.63E+11,1,CITY OF GALENA PARK,Complete,DEMO,Residential Demolition,1/29/2009,2011,2220,10TH,NA,2220 10TH NA,"2220 10TH NA, Houston, Texas"
9.63E+11,1138348,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138353,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138354,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138355,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138356,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138357,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138358,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138360,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138361,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138362,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138363,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138364,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138365,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1138366,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,3/6/2008,2009,16301,BUCCANEER,LN,16301 BUCCANEER LN,"16301 BUCCANEER LN, Houston, Texas"
9.63E+11,1125153,CITY OF HOUSTON,Complete,DEMO COMM/SEWER DISC,Commercial Demolition,1/9/2007,2008,1105,BAY AREA,BL,1105 BAY AREA BL,"1105 BAY AREA BL, Houston, Texas"
9.63E+11,1267972,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,4/22/2011,2012,1720,RESEDA,DR,1720 RESEDA DR,"1720 RESEDA DR, Houston, Texas"
9.63E+11,1267485,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,4/15/2011,2012,16223,DIANA,LN,16223 DIANA LN,"16223 DIANA LN, Houston, Texas"
9.63E+11,1214815,CITY OF HOUSTON,Complete,DEMO BLD/ SEWER DISC,Commercial Demolition,12/18/2009,2010,1620,BAY AREA,BL,1620 BAY AREA BL,"1620 BAY AREA BL, Houston, Texas"
9.63E+11,1229336,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Commercial Demolition,5/4/2010,2011,1620,BAY AREA,BL,1620 BAY AREA BL,"1620 BAY AREA BL, Houston, Texas"
9.63E+11,1,ERROR: KEY NOT FOUND,Complete,DEMO,Residential Demolition,8/17/2009,2010,13813,RUSS,NA,13813 RUSS NA,"13813 RUSS NA, Houston, Texas"
9.63E+11,1,ERROR: KEY NOT FOUND,Complete,DEMO,Residential Demolition,8/19/2009,2010,2527,ROSEBURY,NA,2527 ROSEBURY NA,"2527 ROSEBURY NA, Houston, Texas"
9.63E+11,3,PINEY POINT VILLAGE,Complete,DEMO GAR AT REAR,Residential Demolition,10/30/2007,2008,25,FARNHAM PARK,DR,25 FARNHAM PARK DR,"25 FARNHAM PARK DR, Houston, Texas"
