account,permitID,agencyID,permitStatus,desc,permitType,issueDate,year,siteNo,siteStreet,siteSuffix,streetAddress,fullAddress,lon,lat,address,zip
7.31E+11,1219506,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/3/2010,2011,1145,KINLEY,LN,1145 KINLEY LN,"1145 KINLEY LN, Houston, Texas",-95.428752,29.8234259,"1145 kinley ln, houston, tx 77018, usa",77018
7.31E+11,1389039,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/6/2014,2015,1555,HEWITT,DR,1555 HEWITT DR,"1555 HEWITT DR, Houston, Texas",-95.4403351,29.8317853,"1555 hewitt dr, houston, tx 77018, usa",77018
7.31E+11,1413401,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/4/2014,2015,1926,CHIPPENDALE,RD,1926 CHIPPENDALE RD,"1926 CHIPPENDALE RD, Houston, Texas",-95.4474375,29.8236726,"1926 chippendale rd, houston, tx 77018, usa",77018
5.91E+11,1,ERROR: KEY NOT FOUND,Complete,DWG DEMO,Residential Demolition,12/8/2011,2012,4324,BETTY,ST,4324 BETTY ST,"4324 BETTY ST, Houston, Texas",-95.4485019,29.7000641,"4324 betty st, bellaire, tx 77401, usa",77401
7.73E+11,1175066,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC,Residential Demolition,12/11/2008,2009,9350,WALTERVILLE,RD,9350 WALTERVILLE RD,"9350 WALTERVILLE RD, Houston, Texas",-95.521748,29.8022028,"9350 walterville rd, houston, tx 77080, usa",77080
2.22E+11,1308990,CITY OF HOUSTON,Complete,DEMO RES /SEWER DISC (INCLUDE UNIT# 1 & 2),Residential Demolition,5/11/2012,2013,3606,ROSALIE,ST,3606 ROSALIE ST,"3606 ROSALIE ST, Houston, Texas",-95.348536,29.7288083,"3606 rosalie st, houston, tx 77004, usa",77004
6.80E+11,1215515,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/5/2010,2011,2729,WROXTON,RD,2729 WROXTON RD,"2729 WROXTON RD, Houston, Texas",-95.4217336,29.7244389,"2729 wroxton rd, houston, tx 77005, usa",77005
3.32E+11,1250377,CITY OF HOUSTON,Complete,RESIDENTIAL ADDITION AND DEMO OF ENCLOSED PORCH,Residential Demolition,11/24/2010,2011,3330,OZARK,ST,3330 OZARK ST,"3330 OZARK ST, Houston, Texas",-95.3712391,29.7060331,"3330 ozark st, houston, tx 77021, usa",77021
7.51E+11,1126582,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/2/2007,2008,601,CLIFFSIDE,DR,601 CLIFFSIDE DR,"601 CLIFFSIDE DR, Houston, Texas",-95.3703805,29.8694821,"601 cliffside dr, houston, tx 77076, usa",77076
4.02E+11,1358743,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,6/28/2013,2014,2700,BERKLEY,ST,2700 BERKLEY ST,"2700 BERKLEY ST, Houston, Texas",-95.284531,29.702628,"2700 berkley st, houston, tx 77012, usa",77012
1.19E+12,1418267,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,7/3/2014,2015,1701,OLIVER,ST,1701 OLIVER ST,"1701 OLIVER ST, Houston, Texas",-95.3865934,29.7733646,"1701 oliver st, houston, tx 77007, usa",77007
8.01E+11,1373361,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/7/2013,2014,414,GLENBURNIE,DR,414 GLENBURNIE DR,"414 GLENBURNIE DR, Houston, Texas",-95.3951617,29.838322,"414 glenburnie dr, houston, tx 77022, usa",77022
7.71E+11,1361851,CITY OF HOUSTON,Complete,DEMO RES/DEWER DISC,Residential Demolition,7/3/2013,2014,5353,LAMPASAS,ST,5353 LAMPASAS ST,"5353 LAMPASAS ST, Houston, Texas",-95.4709616,29.7334465,"5353 lampasas st, houston, tx 77056, usa",77056
5.80E+11,1192518,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/9/2009,2010,2820,EASTMAN,ST,2820 EASTMAN ST,"2820 EASTMAN ST, Houston, Texas",-95.380691,29.813526,"2820 eastman st, houston, tx 77009, usa",77009
5.30E+11,1209088,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,10/5/2009,2010,1826,SOUTH,BL,1826 SOUTH BL,"1826 SOUTH BL, Houston, Texas",-95.4057154,29.7268293,"1826 south blvd, houston, tx 77098, usa",77098
7.72E+11,1424409,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/19/2014,2015,707,PINEHAVEN,DR,707 PINEHAVEN DR,"707 PINEHAVEN DR, Houston, Texas",-95.4612765,29.7791914,"707 pinehaven dr, houston, tx 77024, usa",77024
7.51E+11,1357979,CITY OF HOUSTON,Complete,DEMO BLD/NO SEWER DISCONNECT,Commercial Demolition,6/20/2013,2014,11427,HARDY,RD,11427 HARDY RD,"11427 HARDY RD, Houston, Texas",-95.3653172,29.8678346,"11427 hardy st, houston, tx 77076, usa",77076
8.54E+11,1342732,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT,Residential Demolition,2/13/2013,2014,5214,JASON,ST,5214 JASON ST,"5214 JASON ST, Houston, Texas",-95.4733985,29.6844216,"5214 jason st, houston, tx 77096, usa",77096
3.91E+11,1426395,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/8/2014,2015,1309,LAIRD,ST,1309 LAIRD ST,"1309 LAIRD ST, Houston, Texas",-95.4110748,29.7944848,"1309 laird st, houston, tx 77008, usa",77008
1.31E+11,1391981,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,3/18/2014,2015,5410,MULVEY,ST,5410 MULVEY ST,"5410 MULVEY ST, Houston, Texas",-95.316153,29.7800936,"5410 mulvey st, houston, tx 77020, usa",77020
7.72E+11,1302794,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/12/2012,2013,1118,PRINCE,ST,1118 PRINCE ST,"1118 PRINCE ST, Houston, Texas",-95.4132023,29.7912417,"1118 prince st, houston, tx 77008, usa",77008
6.20E+11,1342466,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISCONNECT (GARAGE ONLY),Residential Demolition,2/11/2013,2014,3330,OAKDALE,ST,3330 OAKDALE ST,"3330 OAKDALE ST, Houston, Texas",-95.3648205,29.7140981,"3330 oakdale st, houston, tx 77004, usa",77004
1.27E+12,1161698,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,7/17/2008,2009,1820,MAIN,ST,1820 MAIN ST,"1820 MAIN ST, Houston, Texas",-95.3698199,29.7508654,"1820 main st, houston, tx 77002, usa",77002
1.28E+12,1229209,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,5/3/2010,2011,4104,HARRISBURG,BL,4104 HARRISBURG BL,"4104 HARRISBURG BL, Houston, Texas",-95.3337393,29.7446087,"4104 harrisburg blvd, houston, tx 77011, usa",77011
2.02E+11,1401282,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,5/21/2014,2015,806,OXFORD,ST,806 OXFORD ST,"806 OXFORD ST, Houston, Texas",-95.3917261,29.7856244,"806 oxford st, houston, tx 77007, usa",77007
9.65E+11,1342091,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/6/2013,2014,12602,PINEROCK,LN,12602 PINEROCK LN,"12602 PINEROCK LN, Houston, Texas",-95.5537502,29.7774444,"12602 pinerock ln, houston, tx 77024, usa",77024
1.02E+11,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC.,Residential Demolition,9/12/2007,2008,5708,PETTY,ST,5708 PETTY ST,"5708 PETTY ST, Houston, Texas",-95.425149,29.780708,"5708 petty st, houston, tx 77007, usa",77007
2.70E+11,1413990,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC (GARAGE APT ONLY),Residential Demolition,8/13/2014,2015,4904,PARK,DR,4904 PARK DR,"4904 PARK DR, Houston, Texas",-95.3276721,29.7374299,"4904 park dr, houston, tx 77023, usa",77023
2.00E+11,1249269,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/8/2010,2011,807,22ND,ST,807 22ND ST,"807 22ND ST, Houston, Texas",-95.412671,29.806071,"807 w 22nd st, houston, tx 77008, usa",77008
6.42E+11,1128252,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/27/2007,2008,2301,FAIRVIEW,ST,2301 FAIRVIEW ST,"2301 FAIRVIEW ST, Houston, Texas",-95.4147404,29.7447305,"2301 fairview st, houston, tx 77019, usa",77019
1.70E+11,1378144,CITY OF HOUSTON,Incomplete,DEMO RES / SEWER DISC,Residential Demolition,11/19/2013,2016,3902,DREW,ST,3902 DREW ST,"3902 DREW ST, Houston, Texas",-95.344968,29.729827,"3902 drew st, houston, tx 77004, usa",77004
9.91E+11,1368476,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,9/4/2013,2014,2620,FOUNTAIN VIEW,DR,2620 FOUNTAIN VIEW DR,"2620 FOUNTAIN VIEW DR, Houston, Texas",-95.4858486,29.7406211,"260, 2620 fountain view dr, houston, tx 77057, usa",77057
8.42E+11,1161638,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/17/2008,2009,4006,GLENSHIRE,ST,4006 GLENSHIRE ST,"4006 GLENSHIRE ST, Houston, Texas",-95.440431,29.685276,"4006 glenshire dr, houston, tx 77025, usa",77025
5.64E+11,1347831,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/12/2013,2014,2610,CARROLTON,ST,2610 CARROLTON ST,"2610 CARROLTON ST, Houston, Texas",-95.32348,29.712994,"2610 carrolton st, houston, tx 77023, usa",77023
6.60E+11,1240521,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/5/2010,2011,1350,SUE BARNETT,DR,1350 SUE BARNETT DR,"1350 SUE BARNETT DR, Houston, Texas",-95.4187874,29.829897,"1350 sue barnett dr, houston, tx 77018, usa",77018
4.22E+11,1374402,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,10/17/2013,2014,1500,HERMANN,DR,1500 HERMANN DR,"1500 HERMANN DR, Houston, Texas",-95.3864505,29.7207741,"1500 hermann dr, houston, tx 77004, usa",77004
7.52E+11,1126038,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/5/2007,2008,5222,BURMA,RD,5222 BURMA RD,"5222 BURMA RD, Houston, Texas",-95.341049,29.679066,"5222 burma rd, houston, tx 77033, usa",77033
4.21E+11,3,CITY OF HOUSTON,Complete,DEMO BLD/NO SEWER INVOLVED (CONESSION STAND),Commercial Demolition,6/22/2009,2010,5228,TAUTENHAHN,RD,5228 TAUTENHAHN RD,"5228 TAUTENHAHN RD, Houston, Texas",-95.312679,29.8718353,"5228 tautenhahn rd, houston, tx 77016, usa",77016
9.61E+11,1255682,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/25/2011,2012,13418,KIMBERLEY,LN,13418 KIMBERLEY LN,"13418 KIMBERLEY LN, Houston, Texas",-95.578343,29.7760281,"13418 kimberley ln, houston, tx 77079, usa",77079
8.72E+11,1410356,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/30/2014,2015,5926,STONES THROW,RD,5926 STONES THROW RD,"5926 STONES THROW RD, Houston, Texas",-95.483311,29.7636716,"5926 stones throw rd, houston, tx 77057, usa",77057
7.71E+11,1350224,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/29/2013,2014,5310,VAL VERDE,ST,5310 VAL VERDE ST,"5310 VAL VERDE ST, Houston, Texas",-95.4689139,29.7361921,"5310 val verde st, houston, tx 77056, usa",77056
1.15E+12,2,ERROR: KEY NOT FOUND,Complete,RESIDENTIAL DEMO,Residential Demolition,1/1/2011,2011,5675,DE SOTO,ST,5675 DE SOTO ST,"5675 DE SOTO ST, Houston, Texas",-95.471185,29.853752,"5675 de soto st, houston, tx 77091, usa",77091
1.30E+11,1400302,CITY OF HOUSTON,Complete,DEMO GARAGE,Residential Demolition,5/9/2014,2015,4401,WALKER,ST,4401 WALKER ST,"4401 WALKER ST, Houston, Texas",-95.3338005,29.7421457,"4401 walker st, houston, tx 77023, usa",77023
1.03E+12,1026326,CITY OF HOUSTON,Complete,DEMO,Residential Demolition,4/17/2006,2007,807,DEWALT,ST,807 DEWALT ST,"807 DEWALT ST, Houston, Texas",-95.4183169,29.8819469,"807 dewalt st, houston, tx 77088, usa",77088
7.71E+11,1126786,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC,Residential Demolition,8/20/2007,2008,5501,NAVARRO,ST,5501 NAVARRO ST,"5501 NAVARRO ST, Houston, Texas",-95.4736238,29.7341485,"5501 navarro st, houston, tx 77056, usa",77056
3.81E+11,1141280,CITY OF HOUSTON,Complete,RES DEMO/SEWER DISC,Residential Demolition,4/14/2008,2009,714,DELMAR,ST,714 DELMAR ST,"714 DELMAR ST, Houston, Texas",-95.3240017,29.7388221,"714 delmar st, houston, tx 77023, usa",77023
6.51E+11,1125829,CITY OF HOUSTON,Complete,DEMO COMM/SEWER DISC,Residential Demolition,5/7/2007,2008,1959,KNOLL,ST,1959 KNOLL ST,"1959 KNOLL ST, Houston, Texas",-95.5110298,29.8081715,"1959 knoll st, houston, tx 77080, usa",77080
2.72E+11,1375011,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,10/28/2013,2014,2114,LORRAINE,ST,2114 LORRAINE ST,"2114 LORRAINE ST, Houston, Texas",-95.3477537,29.7784222,"2114 lorraine st, houston, tx 77026, usa",77026
9.32E+11,1413601,CITY OF HOUSTON,Complete,DEMO RES/NO SEWER DISC NEEDED SEE 101 COMMENTS  (G,Residential Demolition,8/6/2014,2015,358,CINNAMON OAK,LN,358 CINNAMON OAK LN,"358 CINNAMON OAK LN, Houston, Texas",-95.5682298,29.7690818,"358 cinnamon oak ln, houston, tx 77079, usa",77079
8.31E+11,1236540,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC,Commercial Demolition,7/7/2010,2011,3025,ELLA,BL,3025 ELLA BL,"3025 ELLA BL, Houston, Texas",-95.4299388,29.8145417,"3025 ella blvd, houston, tx 77018, usa",77018
9.11E+11,1126377,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/9/2007,2008,16214,GREENVIEW,DR,16214 GREENVIEW DR,"16214 GREENVIEW DR, Houston, Texas",-95.350654,29.957093,"16214 greenview dr, houston, tx 77032, usa",77032
7.00E+11,1392516,CITY OF HOUSTON,Incomplete,DEMO RES / SEWER DISC,Commercial Demolition,3/24/2014,2016,3015,PRESTON,ST,3015 PRESTON ST,"3015 PRESTON ST, Houston, Texas",-95.3433279,29.7508836,"3015 preston st, houston, tx 77003, usa",77003
6.10E+11,1227325,CITY OF HOUSTON,Complete,DANGER.BLDG.REPAIR/RESIDENCE,Residential Demolition,4/8/2010,2012,833,OAK,ST,833 OAK ST,"833 OAK ST, Houston, Texas",-95.4139797,29.8354352,"833 oak st, houston, tx 77018, usa",77018
5.52E+11,1,ERROR: KEY NOT FOUND,Complete,Demolition,Residential Demolition,10/20/2003,2005,3831,CASE,NA,3831 CASE NA,"3831 CASE NA, Houston, Texas",-95.3848591,29.7365031,"401 branard st #117, houston, tx 77006, usa",77006
8.05E+11,1240833,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/10/2010,2011,7809,JOY,ST,7809 JOY ST,"7809 JOY ST, Houston, Texas",-95.2868325,29.8258328,"7809 joy st, houston, tx 77028, usa",77028
6.81E+11,1,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/13/2010,2011,3789,WESTERMAN,ST,3789 WESTERMAN ST,"3789 WESTERMAN ST, Houston, Texas",-95.4376949,29.7260411,"3789 westerman st, houston, tx 77005, usa",77005
8.03E+11,1234531,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/8/2010,2011,4407,MERWIN,ST,4407 MERWIN ST,"4407 MERWIN ST, Houston, Texas",-95.449966,29.730809,"4407 merwin st, houston, tx 77027, usa",77027
4.41E+11,1318302,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/17/2012,2013,3401,11TH,ST,3401 11TH ST,"3401 11TH ST, Houston, Texas",-95.438108,29.788158,"3401 w 11th st, houston, tx 77008, usa",77008
6.41E+11,1162264,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/28/2008,2009,1912,SWIFT,BL,1912 SWIFT BL,"1912 SWIFT BL, Houston, Texas",-95.4037313,29.710647,"1912 swift blvd, houston, tx 77030, usa",77030
7.20E+11,1343401,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/21/2013,2014,3615,DURNESS,WA,3615 DURNESS WA,"3615 DURNESS WA, Houston, Texas",-95.4319442,29.6944488,"3615 durness way, houston, tx 77025, usa",77025
8.60E+11,1409641,CITY OF HOUSTON,Complete,DEMO OF GARAGE ONLY/NO SEWER INVOLVED,Residential Demolition,7/21/2014,2015,5723,MCKNIGHT,ST,5723 MCKNIGHT ST,"5723 MCKNIGHT ST, Houston, Texas",-95.4882167,29.6552801,"5723 mcknight st, houston, tx 77035, usa",77035
4.50E+11,1361826,CITY OF HOUSTON,Complete,DEMO BLD/SEWER DISC (COOLING TOWERS ONLY),Commercial Demolition,7/3/2013,2014,13735,BEAMER,RD,13735 BEAMER RD,"13735 BEAMER RD, Houston, Texas",-95.2039156,29.579812,"13735 beamer rd, houston, tx 77089, usa",77089
4.11E+11,1343833,CITY OF HOUSTON,Complete,DEMO CARPORT/SEWER DISC.,Commercial Demolition,2/28/2013,2014,6655,WILL CLAYTON,PK,6655 WILL CLAYTON PK,"6655 WILL CLAYTON PK, Houston, Texas",-95.2928647,29.9835542,"6655 will clayton pkwy, humble, tx 77338, usa",77338
7.32E+11,1261425,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,2/28/2011,2012,11022,EVANGELINE,DR,11022 EVANGELINE DR,"11022 EVANGELINE DR, Houston, Texas",-95.2365887,29.8088131,"11022 evangeline dr, houston, tx 77013, usa",77013
4.00E+11,2,CITY OF HOUSTON,Complete,DEMO APT/SEWER DISC,Residential Demolition,4/18/2007,2008,628,6TH 1/2,ST,628 6TH 1/2 ST,"628 6TH 1/2 ST, Houston, Texas",-95.39054,29.7822907,"628 e 6 1/2 st, houston, tx 77007, usa",77007
1.41E+11,1243157,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/2/2010,2011,331,PENNSYLVANIA,ST,331 PENNSYLVANIA ST,"331 PENNSYLVANIA ST, Houston, Texas",-95.255777,29.737733,"331 pennsylvania st, houston, tx 77029, usa",77029
7.71E+11,1369237,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/12/2013,2014,6311,BEEKMAN,RD,6311 BEEKMAN RD,"6311 BEEKMAN RD, Houston, Texas",-95.3357726,29.6902726,"6311 beekman rd, houston, tx 77021, usa",77021
7.31E+11,1348016,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,4/1/2013,2015,1603,RICHELIEU,LN,1603 RICHELIEU LN,"1603 RICHELIEU LN, Houston, Texas",-95.4395053,29.8349874,"1603 richelieu ln, houston, tx 77018, usa",77018
7.72E+11,1243464,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/9/2010,2011,4602,INGERSOLL,ST,4602 INGERSOLL ST,"4602 INGERSOLL ST, Houston, Texas",-95.4524323,29.7321121,"4602 ingersoll st, houston, tx 77027, usa",77027
3.32E+11,1353682,CITY OF HOUSTON,Complete,APT DEMO/SEWER DISC,Commercial Demolition,5/20/2013,2014,4902,CRAWFORD,ST,4902 CRAWFORD ST,"4902 CRAWFORD ST, Houston, Texas",-95.381214,29.727307,"4902 crawford st, houston, tx 77004, usa",77004
6.01E+11,1255048,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/13/2011,2012,5012,FALLS,ST,5012 FALLS ST,"5012 FALLS ST, Houston, Texas",-95.330592,29.806732,"5012 falls st, houston, tx 77026, usa",77026
1.00E+12,1254925,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/11/2011,2012,8619,RICHARD ARMS,CI,8619 RICHARD ARMS CI,"8619 RICHARD ARMS CI, Houston, Texas",-95.5760658,29.6836458,"8619 richard arms cir, houston, tx 77099, usa",77099
6.42E+11,1312641,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/7/2012,2013,2429,SWIFT,BL,2429 SWIFT BL,"2429 SWIFT BL, Houston, Texas",-95.4164346,29.7123623,"2429 swift blvd, houston, tx 77030, usa",77030
2.01E+11,1357366,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,6/12/2013,2014,1530,ASHLAND,ST,1530 ASHLAND ST,"1530 ASHLAND ST, Houston, Texas",-95.4033222,29.799062,"1530 ashland st, houston, tx 77008, usa",77008
3.72E+11,1338275,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/22/2013,2014,3333,ROSALIE,ST,3333 ROSALIE ST,"3333 ROSALIE ST, Houston, Texas",-95.3534853,29.7307039,"3333 rosalie st, houston, tx 77004, usa",77004
1.02E+11,1423769,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,11/10/2014,2015,5336,NOLDA,ST,5336 NOLDA ST,"5336 NOLDA ST, Houston, Texas",-95.4174167,29.7764599,"5336 nolda st, houston, tx 77007, usa",77007
9.84E+11,1297037,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC (GARAGE ONLY),Residential Demolition,1/30/2012,2013,430,TECUMSEH,LN,430 TECUMSEH LN,"430 TECUMSEH LN, Houston, Texas",-95.480034,29.7688576,"430 tecumseh ln, houston, tx 77057, usa",77057
2.52E+11,1231263,CITY OF HOUSTON,Complete,DEMO,Residential Demolition,5/28/2010,2012,7955,GOODE,ST,7955 GOODE ST,"7955 GOODE ST, Houston, Texas",-95.2837458,29.72531,"7955 goode st, houston, tx 77012, usa",77012
8.02E+11,1199972,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/22/2009,2010,1602,CRANWAY,DR,1602 CRANWAY DR,"1602 CRANWAY DR, Houston, Texas",-95.507157,29.7980318,"1602 cranway dr, houston, tx 77055, usa",77055
9.25E+11,1254643,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,1/5/2011,2012,12218,BEAUREGARD,DR,12218 BEAUREGARD DR,"12218 BEAUREGARD DR, Houston, Texas",-95.5433337,29.7662478,"12218 beauregard dr, houston, tx 77024, usa",77024
7.60E+11,1330010,CITY OF HOUSTON,Incomplete,DEMO RES / SEWER DISC,Residential Demolition,10/29/2012,2016,3620,DARDEN,ST,3620 DARDEN ST,"3620 DARDEN ST, Houston, Texas",-95.3324114,29.83514,"3620 darden st, houston, tx 77093, usa",77093
5.52E+11,3,CITY OF JACINTO CITY,Complete,DEMOLITION - UNIT 1 - ALSO CK -0027,Commercial Demolition,5/6/2014,2015,1510,HOLLAND #1,NA,1510 HOLLAND #1 NA,"1510 HOLLAND #1 NA, Houston, Texas",NA,NA,NA,NA
2.03E+11,1127068,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,9/18/2007,2008,705,WAVERLY,ST,705 WAVERLY ST,"705 WAVERLY ST, Houston, Texas",-95.404649,29.78364,"705 waverly st, houston, tx 77007, usa",77007
6.71E+11,955823,CITY OF HOUSTON,Complete,DEMO,Residential Demolition,9/21/2004,2005,1619,WELLINGTON,ST,1619 WELLINGTON ST,"1619 WELLINGTON ST, Houston, Texas",-95.359204,29.85844,"1619 wellington st, houston, tx 77093, usa",77093
7.20E+11,1362125,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,7/9/2013,2014,3811,GRENNOCH,LN,3811 GRENNOCH LN,"3811 GRENNOCH LN, Houston, Texas",-95.4378791,29.6949277,"3811 grennoch ln, houston, tx 77025, usa",77025
6.51E+11,1303210,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,3/16/2012,2013,3930,PICKFAIR,ST,3930 PICKFAIR ST,"3930 PICKFAIR ST, Houston, Texas",-95.3184704,29.7965552,"3930 pickfair st, houston, tx 77026, usa",77026
7.31E+11,1214781,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,12/18/2009,2010,1213,CHIPPENDALE,RD,1213 CHIPPENDALE RD,"1213 CHIPPENDALE RD, Houston, Texas",-95.4301639,29.8218579,"1213 chippendale rd, houston, tx 77018, usa",77018
7.31E+11,1361606,CITY OF HOUSTON,Complete,DEMO RES/ SEWER DISC.,Residential Demolition,7/1/2013,2014,1726,LA MONTE,LN,1726 LA MONTE LN,"1726 LA MONTE LN, Houston, Texas",-95.4438145,29.8270446,"1726 lamonte ln, houston, tx 77018, usa",77018
8.81E+11,1341901,CITY OF HOUSTON,Complete,DEMO GARG/NO SEWER DISC NEEDED,Residential Demolition,2/4/2013,2014,4022,FALKIRK,LN,4022 FALKIRK LN,"4022 FALKIRK LN, Houston, Texas",-95.4413789,29.6928667,"4022 falkirk ln, houston, tx 77025, usa",77025
8.04E+11,1413584,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Residential Demolition,8/6/2014,2015,5413,DE MILO,DR,5413 DE MILO DR,"5413 DE MILO DR, Houston, Texas",-95.4718217,29.8337327,"5413 de milo dr, houston, tx 77092, usa",77092
1.24E+12,1236700,CITY OF HOUSTON,Complete,DEMO BLD /SEWER DISC,Commercial Demolition,7/9/2010,2011,4215,H,ST,4215 H ST,"4215 H ST, Houston, Texas",-95.5913101,29.7120779,"4215 h st, houston, tx 77072, usa",77072
6.41E+11,1125338,CITY OF HOUSTON,Complete,DEMO RES/SEWER DISC,Commercial Demolition,2/7/2007,2009,2912,FULTON,ST,2912 FULTON ST,"2912 FULTON ST, Houston, Texas",-95.3599252,29.7885717,"2912 fulton st, houston, tx 77009, usa",77009
2.00E+11,13,CITY OF HOUSTON,Complete,DEMO BLD / SEWER DISC,Commercial Demolition,12/28/2010,2012,352,26TH,ST,352 26TH ST,"352 26TH ST, Houston, Texas",-95.4033801,29.8098831,"352 w 26th st, houston, tx 77008, usa",77008
